gt,pred
1.0,0.8544163
1.0,0.97517973
0.0,0.007032426
0.0,0.0009775059
1.0,0.95293176
0.0,4.530494e-09
1.0,0.9718088
1.0,0.9593997
0.0,3.596248e-06
0.0,5.5844444e-06
0.0,0.019458476
1.0,0.94019026
0.0,3.984846e-17
1.0,0.6835644
1.0,0.71490914
1.0,0.6701761
0.0,9.990451e-08
0.0,3.3685657e-07
1.0,0.967716
1.0,0.9542745
0.0,1.0474108e-05
1.0,0.9381545
0.0,6.098186e-06
1.0,0.9564598
1.0,0.96001214
0.0,0.010109671
0.0,8.722206e-08
1.0,0.8807608
1.0,0.901431
0.0,8.3508134e-10
0.0,0.003169445
0.0,0.002388385
1.0,0.92070794
1.0,0.9201627
0.0,3.8090482e-07
1.0,0.95486397
0.0,0.0002484984
0.0,0.0025694757
0.0,1.6151884e-05
0.0,0.04304292
1.0,0.7512804
0.0,1.4922008e-05
0.0,0.23920988
0.0,1.870826e-07
0.0,0.000100956706
0.0,0.021049405
0.0,0.00044465283
0.0,1.4723694e-08
0.0,0.00018089142
1.0,0.9709514
0.0,0.0002709949
0.0,0.0017485031
0.0,5.1004252e-05
1.0,0.9594034
1.0,0.8813537
1.0,0.9796221
0.0,0.0041574757
0.0,0.015648445
0.0,0.028088486
0.0,0.01718332
1.0,0.9315631
1.0,0.94985366
1.0,0.6868369
1.0,0.34613466
1.0,0.9320366
0.0,0.03787258
0.0,0.2695242
1.0,0.98581624
0.0,0.0011485913
0.0,0.000873741
0.0,0.0011112448
0.0,6.0016333e-05
0.0,3.2386943e-05
0.0,0.43265057
0.0,0.0005706882
0.0,0.00070627365
0.0,0.037429847
0.0,0.019501274
0.0,0.09312423
0.0,0.01799232
0.0,0.00014242751
0.0,0.00023688424
0.0,0.0013786231
0.0,0.0017197807
0.0,5.367992e-08
0.0,0.0015239835
1.0,0.45646477
1.0,0.9361997
0.0,0.9214432
0.0,0.005244911
0.0,0.000987687
0.0,1.0466491e-14
1.0,0.8138755
0.0,7.608003e-09
1.0,0.25353956
1.0,0.55283165
1.0,0.9379113
0.0,0.0104903085
0.0,7.7263976e-05
1.0,0.9694238
1.0,0.540679
0.0,6.3932935e-06
0.0,0.0022167503
0.0,7.890309e-05
0.0,0.00038423092
0.0,5.3798987e-05
1.0,0.008416702
0.0,0.17910972
0.0,1.4925863e-12
1.0,0.97295874
0.0,1.2440385e-07
0.0,0.0727692
0.0,4.9434952e-06
0.0,2.0582186e-07
0.0,2.9668841e-05
0.0,5.1931434e-06
0.0,0.013840452
0.0,0.0029453419
0.0,0.0009391535
0.0,1.0492377e-06
0.0,0.0005174554
0.0,0.0001563296
1.0,0.9629268
0.0,0.011825662
0.0,0.10849881
1.0,0.9524408
1.0,0.8285672
1.0,0.24888249
1.0,0.3536187
0.0,4.219849e-05
1.0,0.92524785
0.0,0.0019020224
1.0,0.896839
1.0,0.9797577
1.0,0.9756978
0.0,0.0015330747
0.0,0.0006870528
0.0,2.4299946e-09
0.0,0.0008802544
0.0,0.00019858635
0.0,0.001600748
0.0,3.095747e-06
1.0,0.9547805
0.0,0.4607241
1.0,0.9769787
1.0,0.98046875
0.0,3.7869926e-05
0.0,2.6835996e-05
0.0,0.010454849
0.0,8.0570135e-05
1.0,0.52895635
1.0,0.97313166
1.0,0.9825478
0.0,0.0049720234
0.0,0.00020490469
1.0,0.9655793
0.0,4.6504945e-05
0.0,0.00045357316
0.0,0.0002413591
1.0,0.8740477
0.0,3.8151555e-08
0.0,5.188574e-06
0.0,6.2392937e-06
0.0,0.00014075285
0.0,7.4800355e-06
0.0,0.0002225307
1.0,0.7862896
1.0,0.9238851
0.0,3.4655832e-06
0.0,0.00020175012
0.0,5.2363106e-05
0.0,0.009343899
0.0,0.017122963
0.0,0.02367985
0.0,0.010648652
0.0,1.0628468e-06
0.0,3.8314797e-06
1.0,0.8909069
0.0,6.0633435e-15
1.0,0.6878685
0.0,0.0015067841
0.0,0.09515743
0.0,0.5406974
0.0,0.006918795
1.0,0.9426737
0.0,4.2111514e-12
0.0,3.8945e-08
0.0,1.5215903e-11
0.0,0.0034241762
0.0,0.00023255598
0.0,0.0015734425
1.0,0.9761295
0.0,9.6609154e-05
1.0,0.6949532
1.0,0.9126828
1.0,0.96653837
0.0,0.06018783
0.0,0.8752456
1.0,0.9576432
1.0,0.9667358
1.0,0.98346716
0.0,0.0003880654
0.0,2.6472057e-05
0.0,1.7870223e-05
0.0,4.252768e-09
1.0,0.95226026
0.0,0.00019935431
0.0,3.0983236e-05
1.0,0.97592133
1.0,0.9771459
0.0,0.77068627
0.0,0.010775923
0.0,3.5779395e-09
1.0,0.9290634
1.0,0.0027259856
1.0,0.95307976
0.0,6.4189707e-13
1.0,0.96904224
0.0,4.9445225e-05
1.0,0.975177
1.0,0.97500676
0.0,0.00046742006
0.0,3.9994484e-05
0.0,2.6957732e-05
0.0,3.0395954e-06
0.0,8.164447e-06
1.0,0.94026434
0.0,0.00097045995
0.0,0.0022427493
0.0,1.6124599e-10
0.0,4.8466006e-15
0.0,0.001863542
0.0,0.036627773
0.0,8.734219e-05
0.0,0.0066770506
0.0,0.0014312329
0.0,0.019815825
1.0,0.9708072
0.0,9.678764e-06
0.0,4.551637e-09
0.0,0.014413857
0.0,0.0001035289
0.0,0.01212471
0.0,8.994709e-06
1.0,0.9863896
0.0,0.0012797492
0.0,0.0050388523
0.0,2.647337e-05
1.0,0.93376553
0.0,0.009867069
0.0,0.21411933
0.0,0.0021865654
0.0,0.012709149
0.0,8.318179e-06
1.0,0.92927635
1.0,0.7072229
0.0,0.004009267
0.0,0.8947735
0.0,0.0003070125
1.0,0.96959925
0.0,0.0013140636
1.0,0.9072657
0.0,0.0188853
1.0,0.34314382
1.0,0.792139
0.0,3.023323e-07
0.0,0.00021768198
0.0,0.025633987
0.0,5.1421807e-06
0.0,6.95863e-09
0.0,7.407783e-11
0.0,0.43175143
1.0,0.399708
1.0,0.9203648
0.0,0.0024169555
1.0,0.95583653
0.0,0.010204772
0.0,7.6624965e-05
1.0,0.94945544
1.0,0.9827079
1.0,0.9796409
1.0,0.98337364
0.0,0.0024295799
0.0,0.0006463301
0.0,5.383811e-06
1.0,0.97304755
1.0,0.9694995
0.0,0.0032522597
1.0,0.5762037
0.0,6.818778e-10
0.0,6.481198e-05
1.0,0.9855041
0.0,0.0013889358
0.0,0.060289487
0.0,0.01951891
0.0,0.28403112
0.0,0.0027545176
0.0,0.008531689
1.0,0.95531404
0.0,4.0878356e-05
0.0,3.7079808e-08
0.0,0.007467267
1.0,0.841563
0.0,3.461943e-05
1.0,0.93358964
0.0,8.2287464e-05
0.0,4.3822806e-12
0.0,0.00852612
0.0,0.000687957
1.0,0.84387493
1.0,0.8142364
